,0
73092,난 고속도로에서 규정속도에서 1~20키로 넘어가면 심장이 쿵쾅거리는데..200키로면..와..걍 날아간거아니냐..그냥 기사제목만보고 교통사고난거로만 알았는데 스케쥴을 무리하게 진행해서 저런거구나ㅠㅜ하..속상해..저때 웃찾사 재밌게봐서 기억하는데..너무 안타깝네ㅠㅜ
73093,벌써 13년전 방송인데 이후  어찌 해결이 됬을지 궁금하네요.
73094,소속사 미쳤네 보험금 챙기려고 했네... 죽으면 더 좋았던 거였어... ㅜㅜ 소속사진짜 어이가 없다 ㅜㅜ
73095,"중요한건,적정이윤까지 세밀한원가공개, 중서민용 요충지쾌적공공주택공급!  조국의진실을23세대,제3지대에 못알리고이길수있을까?   공직자청렴=조국, 진실전달이 답!  조국만큼청렴한공직자는? 그시절, 본인 또는 자녀,친인척고딩표창장,봉사장은없었는가? 페이스북에서정의를논하면성인군자로?   인간의속성 위선에 부끄러운 집단과  위선,불공정,거짓자체인 범죄집단은 구분. 수천수백수십억 해먹는 적폐투기꾼거대범죄에  4천만원연립주택거짓조작,5천만원시세보다싼월세보증금실생활을 대치시켜, 어떻게든, 국민심성 속이기위해 범죄집단 거대범죄보다 더한, 기막힌 진보위선,내로남불 언론조작에 휘둘려 : 대국민선전포고 남발 : 전공무원재산신고? 빈민용공공주택, 국민99%손실주식 이중과세? 빈부,손해코로나지원금난리 , 기초수급노인연금 줬다뺏는 공약조차 쌩까고, 도둑놈들과 협치타령 : 언론사주,검판사,장막속적폐들,각10명, 때려잡을 권력줬더니, 세금,대출,재산신고1도관심없는 진짜적폐투기꾼은 못잡고 : 조국아닌 국민누구라도, 한가족몰살검찰조작폭력, 조국=청렴, 자녀고딩표창장조작 4년법정구속 판사무법폭력, 국회일상업무판사1명탄핵에 쌩난리, 윤석열의 주가조작,거대부동산,펀드사기,구데타수사는? 5.18지만원,세월호면죄부, 한동훈휴대폰은?      어디서 표를? 태영호,배현진,강남3구? : 최우선, 무조건 국민께 아양떨며, 편가르지말고,나쁜놈 각10명만 때려잡으면---"
73096,남의 눈에 눈물나게 하면 언젠간 당시들은<br>피눈물 흘릴때가 있을꺼야!!<br>못된 소속사 것들아!! 발뻗고 편히 주무시나?!!천벌받아 뒤질꺼야!!
73097,뭔 듣보잡 개그맨이고  그리고 소속사는 죄가 없지  솔직히 누구때문에  연예인 된건데  2006년도꺼  언제적이고
73098,심진화씨 인간미가 있네.
73099,심진화 멋지다.  흔치 않는. 의리다<br>잘. 됐으면.  좋겠다 <br>정말. 역대. 포주급. 소속사 쓰레기 <br>양심은. 커녕. 천벌. 받지. 싶다.<br><br>기가. 막히다. 외려.  더. 도와줘야할. 상황인데 <br>그래야. 소속사도. 잘되고. 이미지도. 좋아지고 <br>소속사도.  너무. 머리가. 나쁘다 <br>저러니 소속사 가. 되는 일. 없고 망하지 !!<br><br>보험이. 소속사  라니<br>그러니. 무조건.  밟아 밟아. 했던 것이군
73100,엄폐 업드려 ㅋㅇㅋ
73101,아버님 우는 모습 가슴 아프네요..
73102,안타까운 일입니다.<br>이 사건이후 연예계에서도 문화산업 수준이 많이 변했죠.<br>우리사는 세상 모든 사회의 약자들이 아픔이 없었음합니다.
73103,소속사는 사람도아니다 보험금을 가지고 싶을까 부모한테 주워도 시원찮을 일인데  그동안 삼총사들이 많이 힘들었겠다 안타깝다 다른 소속사로 갔었어야 했는데
73104,보험금도 다주고 사람을 죽게 했으니 보상도 해줘야지 미친소속사네~
73105,08년거네? 왜 몰랐지?? 나만몰랐나... ㅠ
73106,부모님얼굴뵈니까 마음이 찢어질듯이 아프다....
73107,용기있는 이쁜 심진화네<br>다시 봐야겠어요<br>용감하고 진실된 개그우먼이네
73108,아..사고가 있었군요...이영상보고 이제 알았습니다<br>삼가고인의 명복을 빕니다
73109,팀은3명인디요ㅎㅎㅎ
73110,법은 누구편인가 ....
73111,딴사람이줄..<br>닮았다했네요.
73112,김형은씨<br>당시 소속사 어딥니까 대표이사 누굽니까<br>분명 저정도면 지금도 소속사 꾸릴텐데<br>이정도면 그사람 그사람의 가족들<br>연좌제도 이상할게 없는거 같습니다<br>영상보다보니 추가-1<br>문체부 담당자 ㄹㅇ 양심없나<br>연습생때의 비용 신입때의비용<br>+@값으로 어느정도 땐다치자<br>100이면 40은 출연진 줘야지<br>다 까이면 7:3?정도 비율로 배분해야지ㅡㅡ
73113,조사할것도 없이 심진화말이 천프로 맞는말이네
73114,200키로를 밟아서 죽은게 억울하다는거야 뭐야 바뻐도 그렇게 밟았으면 안돼지 자기 욕심때문에 밟은걸 <br>일단 과속을 안하고 시작했으면 스케쥴 가지고 소속사 욕부터 시작했을텐데 이건 실드 불가다 댓글러들아 실드 칠걸쳐라 무슨 꼴페미식 뇌구조인가
73115,어이가 없네
73116,시키는대로?공짜로 일했어요?
73117,연예인이라는 사람이 돈벌려고 가속 밣으라고 했으면 그땐 어떻할래?
73118,"심진화 용감하고 참한 아가씨였네<br>찐팬 할래요<br>미쳤다고 인생걸고 폭로하겠냐구<br>멋진 여자네,심진화!"
73119,기획사 = 사기꾼+살인자+쓰레기 입니다. 이미 오래 지난 일이지만 아직도 저런 일들이 비일비재 합니다. 다시 한번 삼가 고인의 명복을 빕니다.
73120,@Selma Bernardo ?
73121,"<a href=""https://youtu.be/2BPk_Uw3Kf4%F0%9F%87%B0%F0%9F%87%B7%F0%9F%87%B0%F0%9F%87%B7"">https://youtu.be/2BPk_Uw3Kf4🇰🇷🇰🇷</a>"
73122,그게중점아닌가?
73123,참 답답하네 편집...... 이걸 54분이나 끌어? 100km 속도냐 아니냐를 답도없이 어리부리....... 고인을 몇번죽이나.. 아니면 시원하게 방송하던지
73124,아니지 왜대표가 사람이 죽엇는데 교도소에 안있을까?
73125,그소속사를 밝혀라
73126,심진화님 같이 의리있는 사람이 많아야 좋은 세상이죠.<br>김원효가 진짜 결혼 잘 한듯... 이런 진국인 사람 정말 보기 힘듭니다.
73127,김원효나 심진화나  둘다 사람됨됨이가 좋아보임  좋은사람끼리 잘 만난거같음
73128,@ㅇㅇ 딱히 질투하는건 아닌데 머 그건 알아서 생각하고ㅋㅋ 기차 안에서 앞좌석에 발올리고 처자는 인간 사진찍어 참교육하는건 좋은데 얼굴공개를 본인이 공인인거 뻔히 알면서 sns에 올린건 선넘은거 아닌가?
73129,@하울링 님은 악플러 아님? ㅋㅋㅋ
73130,@Prodg 그러게요 입에 달고사는 사람들도<br>너무 많더라고요
73131,@하울링 잘 나가면 충이라고 ㅈㄹ ㅋㅋㅋ 찐따의 질투 애잔하다
73132,마음씨고운 진실한친구<br>심진화씨  홧팅홧팅 하세요
73133,"<a href=""https://www.youtube.com/watch?v=5xlPDyycgqY&amp;t=54m03s"">54:03</a>"
73134,이리가나 저리가나 경찰이 문제구나. 블랙박스보면 알죠
73135,본인이 과속해서 죽은거면 할말없지않나......?
73136,우리에 용기가 천심 입니다.<br>누구나 쉽지않은  용기 이지만 얼울한 죽음은 절대로 안됩니다~
73137,인간의 생명 존엄성도  모르는<br>저 소속사  경쾌한  행복 웃음주는 아까운<br>개그우먼이 <br>가셨지요   <br>소속사는  왜 돈에 끄달리는가요<br>인간의 생명보다
73138,남한테 몹쓸짖하면 다  돌아온다 !
73139,이게 언제쩍 사고인데 9시간전에 올라오져?...이건 유가족도 힘들고 지금 진화님도 힘든데 구지 올리시는 이유가?;;; 이해가 않감
73140,죄송합니다 이사회가 살피지 못했습니다 따님이 하늘에서 슬프 할 것인데 돈이 뭐라고 인간의 도리를 저버리나.................
73141,너무 가슴 아파요. . .<br>부모님 우시는데 진짜 가슴이 미어지네요<br>소속 연예인들을 상품취급했네요<br>너무 나쁩니다
73142,장경희 진짜 이상해 .예전부터 수상햇어 인터뷰 하나 안하고
73143,와... 새벽길에 제로백 겁나써가면서 드리프트해도 바퀴타는냄새는 안난다;;; 얼마나 달린거야;;;;
73144,심진화님 참 멋있고 용감한 사람이네요!! 앞으로 더욱 응원하겠습니다. 방송에서도 더 자주 보고 싶어요 ~ !! 이런 뒷이야기가 있는지 모르고 묻힐뻔했던 사건을 매장당할거 각오하고 용기를 냈다는 모습 아름답습니다!!
73145,소속사가 양아치 세끼들인가?<br>인간 이하짓을 하나
73146,부모님 우시는거보니까  억장이 무너지네 저 양아치 새들 잡아 보상해죠야지
73147,이 장면 본 기억이 있네...저 친구 떠난거 슬퍼하던 친구. 너무 힘들어하던 친구<br><br>좋은 신랑 만난것도 심성탓이고 형은씨가 고마웠을거라 하늘에서도 진화씨의 행복을 바랬줬을거다
73148,부모님 어떡하나요ㅠㅠ 너무 마음이 아프네요ㅠㅠ 진실을 밝혀주세요 제발요!!!
73149,소속사 천벌받아라<br>떼먹을게 없어서 ....돈에 미쳤구나
73150,내가 넘 좋아하는 심진화<br>정말 좋은사람이군요<br>앞으로 불이익이 올줄알면서도<br>친구를 위해 용기를 내어주었네요<br>심진화 화이팅<br>이건꼭 제대로 수사해주어야합니다<br>고인의 억울함 풀어주어야지요
73151,맞아요..
73152,난 120만밟아도 무섭던뎅
73153,기억나네요<br>이정도면 헬기를 보내줘야  맞을듯ㅜㅜ
73154,심진화님은 정말 진국이네요...
73155,부모님보니 넘마음이아파요  ㅠㅠ
73156,심진화는 평상시에도 정감이 가는  스마트한 여자라고 생각했는데 이런 커다란 일에 용기도 있는 담대한 여자군요.
73157,보험금을 소속사가 가져간데?ㅎㅎㅎ말 그대로 사람 가지고 장사를하네 그렇게 벌어서 가족들한테 떳떳하게 쓸수있을까?
73158,그나저나 요즘이야 코로나 때문에 장례식장도 잘 못 들어가겠지만 기자들 참..사람이 죽어서 장례 치르는데 식장 안에 들어가서 사진 찍는 것 완전 개미쳤다. 저러니 기레기지.
73159,진짜 하늘이 아는데. . 소속사는 대체. .
73160,기획사  사장구속수사해야한다
73161,씹새 소속사대표가 누구였던건가요?
73162,이래서 소속사 를 잘만 나야되 ㅋ
73163,형은님이 진화님을 항상 지켜줄거에요
73164,이런거 올려야 됨.
73165,억울한쪽이 진실임 !  소속사는 억울하지않지  😆
73166,지금은 부모님께선 어떻게 지내고 계실까요..모금이라도 하고싶다..
73167,거짓말이 위기관리로 들어가는거구나..<br>처음 알았음.
73168,소속사 사장이 돈에목숨을걸엇군.... 지가운전해보지ㅡㅡ
73169,경찰조사부터 잘못됐네<br>당신들이 인간이면 보험금 돌려줘라<br>나쁜놈들아
73170,어렸을때 이거봤었는데 이해안가던내용이 지금보니까 다 이해가가네...소속사 대표 진짜 천벌받아라..아 남은 가족들 어떻게해 아 너무 슬프네
73171,인간도 아닌 소속사는 천벌을 받아라!~
73172,이영상을 보고 심진화씨 팬하기로 <br>맘먹었습니다<br>응원할게요
73173,괜찮은 사람 심진화.
73174,소속사 어디요?
73175,인간의 탈을 쓴 괴물들
73176,기획사라는 곳이 인건비에 보험금 1억에 아주 악질 양아치구만 ~ 인건비 한사람당 얼마인가?아오~ 진짜 개××들!
73177,소속사 대표가 살인자네..인간 말종.
73178,아니 가족 없나여 왜 보험금을 소속사가???
73179,제일 나쁜 놈은  운전한 놈이지. 진실을 밝히고 죗값을 받아라. 소속사 비리 밝히고 그것이 망자에 대한 기본 배려다 ㄱㅅㄲㅇ
73180,미녀삼총사라면서 심진화 인터뷰만 계속 나오고 장경희는 뭐냐 진짜..??<br>인터뷰 한 번 없고..참...
73181,소속사도 소속사지만...<br>사건을 처리한 경찰은 도데체 뭐냐?<br>시간이 많이 지나긴 했지만 저러고도 경찰이 검찰을 대신할수 있다고 생각하나?
73182,장경희 보고있나?
73183,참 선해보이는 부모님이신데...<br>너무 안타깝네요 ㅜ
73184,김형은 불쌍해서 어떡해 ㅠ.ㅠㅠ.ㅠ😭😭😭😭😭😭😭😭😭😭😭😭 시집도 못 가고 비명횡사하다니...
73185,사망보험금을 소속사에 준보험사는 이유가뭘까요 사망자가족에게 죠야지 그돈으로 천만번벌받아라
73186,보험금받아서 챙기는소속사는 천벌받을거다 인간이기를 포기한것들 악질들이네
73187,심진화<br>인성이 곧은거같아서..<br>응원합니다<br>복잡한 연예계..화이팅이에요~^^
73188,연애기획사 깡패들좀  누가좀 다 몰아냇으면  양아치색히덜이 우글우글대니
73189,저건 증인 심증화 말이 맞는거지  경찰놈들 진짜 허술 거짓조사 너무 하네.....
73190,그래서 지금 기획사 대표는 뭐하고 사나요? 이영상도 다시 알렸으면좋겠네요 !! 김형은님 고인의명복을빕니다🙏
73191,사망보험금이<br>어떻게 회사로갈수잇죠?!?!!
73192,ㅎ은 엔터테인
73193,보험금 가족에게주고..잘못이 조금이라도 있으면 무릎끓코  용서를 빌어야지..머ㅡㅡ여...2천만원주고 그거로 끝냈다고..  50억은 주어야 되는거 아냐...   소속사가..!  헐.!  이게 소속사라고...ㅡㅡ  통탄할 일이네...
73194,심진아씨 뒤늦게라도 밝혀 줬어  다행입니다  안타가워요<br>빨리 보상 해결 해주세요<br>부모님 보니 많이 아타가워요
73195,살인자<br>소속사 대표가 살인자
73196,이런건 왜 재수사 안하는걸까
73197,아니..사망 보험금을 소속사가 받기로 계약서에 되어있음???머지..그럴리가 없는데
73198,목소리는심진화가맞는데 ...
73199,2021년6월30일…<br>ㅜㅡㅜ 이제 알았네….
73200,마지막에 진행자분들이 심진화 님에게 힘을 보태주시는 모습이 참 좋다
73201,이때 정말 너무 안타깝고 슬펐네요..<br>얼마안가 어린 가수도 ..보는사람도 마음아픈..<br>진화씨 이제 웃을일만 있기를 바랄게요
